"itemSet","support"
600,291013
["?"],0.3052683407188577
["y"],0.5910881339241753
["p"],1
["f"],1
["c"],0.8552437223042836
["k"],0.6469719350073855
["e"],0.9645494830132939
["d"],0.38749384539635645
["o"],0.9217134416543574
["n"],0.8778926637124569
["b"],0.9470704086656819
["g"],0.5209256523879862
["l"],0.31117676021664203
["s"],0.8028064992614475
["t"],0.7602166420482521
["v"],0.49729197439684886
["w"],0.9763663220088626
["x"],0.4500246184145741
["c","d","p","s"],0.30773018217626785
["c","d","p","w"],0.37567700640078777
["c","n","o","p"],0.690300344657804
["b","c","o","p"],0.759478089611029
["c","g","o","p"],0.38404726735598227
["c","l","o","p"],0.3023141309699655
["c","o","p","s"],0.6294928606597735
["c","o","p","t"],0.5800098473658296
["c","o","p","v"],0.47168882323978334
["c","o","p","w"],0.7887740029542097
["c","o","p","x"],0.3722304283604136
["b","c","n","p"],0.6802067946824224
["c","g","n","p"],0.3023141309699655
["c","n","p","s"],0.6157065484982767
["c","n","p","t"],0.5672082717872969
["c","n","p","v"],0.4293451501723289
["c","n","p","w"],0.7095027080256031
["c","n","p","x"],0.3229935992122107
["b","c","g","p"],0.36779911373707536
["b","c","l","p"],0.30157557853274247
["b","c","p","s"],0.6176760216642049
["b","c","p","t"],0.5869030034465781
["b","c","p","v"],0.4549483013293944
["b","c","p","w"],0.7786804529788282
["b","c","p","x"],0.3604135893648449
["c","g","p","w"],0.3909404234367307
["c","p","s","t"],0.5997045790251108
["c","p","s","v"],0.3803545051698671
["c","p","s","w"],0.6432791728212703
["c","p","t","v"],0.36336779911373707
["c","p","t","w"],0.6184145741014279
["c","p","v","w"],0.4707040866568193
["c","p","w","x"],0.37813884785819796
["e","k","o","p"],0.604628261939931
["e","k","n","p"],0.5603151157065485
["b","e","k","p"],0.6166912850812407
["e","g","k","p"],0.33739537173806006
["e","k","p","s"],0.4544559330379124
["e","k","p","t"],0.4517479074347612
["e","k","p","v"],0.33850320039389464
["e","k","p","w"],0.6410635155096012
["k","n","o","p"],0.517971442639094
["b","k","o","p"],0.5743476120137863
["g","k","o","p"],0.30785327424913833
["k","o","p","s"],0.4190054160512063
["k","o","p","t"],0.413835548990645
["k","o","p","v"],0.33850320039389464
["k","o","p","w"],0.5987198424421467
["b","k","n","p"],0.5300344657804037
["k","n","p","s"],0.43870014771048743
["k","n","p","t"],0.4359921221073363
["k","n","p","v"],0.30305268340718855
["k","n","p","w"],0.5544066962087641
["b","g","k","p"],0.32311669128508125
["b","k","p","s"],0.4273756770064008
["b","k","p","t"],0.4320531757754801
["b","k","p","v"],0.32200886262924666
["b","k","p","w"],0.6107828655834564
["g","k","p","w"],0.33739537173806006
["k","p","s","t"],0.4278680452978828
["k","p","s","w"],0.448547513540128
["k","p","t","w"],0.4517479074347612
["k","p","v","w"],0.3355489906450025
["d","e","o","p"],0.38207779419005417
["d","e","n","p"],0.3638601674052191
["b","d","e","p"],0.37863121614968
["d","e","p","s"],0.31954702117183653
["d","e","p","w"],0.38749384539635645
["e","n","o","p"],0.7996061053668144
["b","e","o","p"],0.8333333333333334
["e","g","o","p"],0.4549483013293944
["e","l","o","p"],0.31117676021664203
["e","o","p","s"],0.6967011324470704
["e","o","p","t"],0.6509108813392418
["e","o","p","v"],0.4687346134908912
["e","o","p","w"],0.8626292466765141
["e","o","p","x"],0.4086656819300837
["b","e","n","p"],0.8249630723781388
["e","g","n","p"],0.4322993599212211
["e","n","p","s"],0.7516001969473166
["e","n","p","t"],0.7090103397341211
["e","n","p","v"],0.4441161989167898
["e","n","p","w"],0.8542589857213195
["e","n","p","x"],0.3889709502708026
["b","e","g","p"],0.4741506646971935
["b","e","l","p"],0.310438207779419
["b","e","p","s"],0.7181191531265386
["b","e","p","t"],0.6932545544066963
["b","e","p","v"],0.4519940915805022
["b","e","p","w"],0.8879862136878385
["b","e","p","x"],0.4086656819300837
["e","g","p","s"],0.36509108813392416
["e","g","p","t"],0.3540128015755785
["e","g","p","w"],0.49729197439684886
["e","p","s","t"],0.6979320531757754
["e","p","s","v"],0.3766617429837518
["e","p","s","w"],0.7437223042836041
["e","p","s","x"],0.3397341211225997
["e","p","t","v"],0.35745937961595275
["e","p","t","w"],0.724766125061546
["e","p","t","x"],0.31166912850812406
["e","p","v","w"],0.46774987690792713
["e","p","w","x"],0.4263909404234367
["d","n","o","p"],0.3584441161989168
["b","d","o","p"],0.37321516494337764
["d","o","p","s"],0.3190546528803545
["d","o","p","w"],0.38207779419005417
["b","d","n","p"],0.35499753815854257
["d","n","p","s"],0.31954702117183653
["d","n","p","w"],0.3638601674052191
["b","d","p","s"],0.31363860167405216
["b","d","p","w"],0.37863121614968
["d","p","s","w"],0.31954702117183653
["b","n","o","p"],0.7466765140324964
["g","n","o","p"],0.38995568685376664
["n","o","p","s"],0.6809453471196455
["n","o","p","t"],0.6351550960118169
["n","o","p","v"],0.43328409650418515
["n","o","p","w"],0.775972427375677
["n","o","p","x"],0.36533727227966517
["b","g","o","p"],0.4554406696208764
["b","l","o","p"],0.310438207779419
["b","o","p","s"],0.6829148202855736
["b","o","p","t"],0.654849827671098
["b","o","p","v"],0.4588872476612506
["b","o","p","w"],0.845150172328902
["b","o","p","x"],0.40275726243229937
["g","o","p","s"],0.34859675036927623
["g","o","p","t"],0.3353028064992615
["g","o","p","w"],0.47858197932053176
["o","p","s","t"],0.6627277203348104
["o","p","s","v"],0.38355489906450024
["o","p","s","w"],0.7085179714426391
["o","p","s","x"],0.3362875430822255
["o","p","t","v"],0.3643525356967011
["o","p","t","w"],0.6863613983259478
["o","p","t","x"],0.3072378138847858
["o","p","v","w"],0.47464303298867555
["o","p","w","x"],0.4204825209256524
["b","g","n","p"],0.4091580502215657
["b","n","p","s"],0.7023633677991138
["b","n","p","t"],0.6774987690792713
["b","n","p","v"],0.41654357459379615
["b","n","p","w"],0.8013293943870015
["b","n","p","x"],0.36533727227966517
["g","n","p","s"],0.3552437223042836
["g","n","p","t"],0.34416543574593794
["g","n","p","w"],0.4322993599212211
["n","p","s","t"],0.6821762678483506
["n","p","s","v"],0.3766617429837518
["n","p","s","w"],0.7279665189561793
["n","p","s","x"],0.33185622845888724
["n","p","t","v"],0.35745937961595275
["n","p","t","w"],0.7090103397341211
["n","p","t","x"],0.30379123584441164
["n","p","v","w"],0.4322993599212211
["n","p","w","x"],0.3830625307730182
["b","g","p","s"],0.3655834564254062
["b","g","p","t"],0.361890694239291
["b","g","p","w"],0.4977843426883309
["b","p","s","t"],0.7018709995076317
["b","p","s","v"],0.36976858690300346
["b","p","s","w"],0.7299359921221074
["b","p","s","x"],0.3348104382077794
["b","p","t","v"],0.35942885278188086
["b","p","t","w"],0.7287050713934022
["b","p","t","x"],0.31363860167405216
["b","p","v","w"],0.45790251107828656
["b","p","w","x"],0.4204825209256524
["g","p","s","t"],0.36952240275726245
["g","p","s","w"],0.38872476612506157
["g","p","t","w"],0.3776464795667159
["p","s","t","v"],0.35745937961595275
["p","s","t","w"],0.7333825701624815
["p","s","t","x"],0.31954702117183653
["p","s","v","w"],0.3825701624815362
["p","s","w","x"],0.3515509601181684
["p","t","v","w"],0.37518463810930575
["p","t","w","x"],0.3293943870014771
["c","e","f","k"],0.5573609059576563
["c","f","k","o"],0.5445593303791236
["c","f","k","n"],0.4707040866568193
["b","c","f","k"],0.5270802560315115
["c","f","k","s"],0.3709995076317085
["c","f","k","t"],0.36312161496799605
["c","f","k","v"],0.3375184638109306
["c","f","k","w"],0.551452486459872
["c","d","e","f"],0.37567700640078777
["c","e","f","o"],0.7769571639586411
["c","e","f","n"],0.7331363860167405
["b","c","e","f"],0.7668636139832595
["c","e","f","g"],0.36730674544559333
["c","e","f","l"],0.3023141309699655
["c","e","f","s"],0.6314623338257016
["c","e","f","t"],0.5829640571147218
["c","e","f","v"],0.464795667159035
["c","e","f","w"],0.7961595273264401
["c","e","f","x"],0.3663220088626292
["c","d","f","o"],0.3702609551944855
["c","d","f","n"],0.3520433284096504
["b","c","d","f"],0.36681437715411125
["c","d","f","s"],0.30773018217626785
["c","d","f","w"],0.37567700640078777
["c","f","n","o"],0.690300344657804
["b","c","f","o"],0.759478089611029
["c","f","g","o"],0.38404726735598227
["c","f","l","o"],0.3023141309699655
["c","f","o","s"],0.6294928606597735
["c","f","o","t"],0.5800098473658296
["c","f","o","v"],0.47168882323978334
["c","f","o","w"],0.7887740029542097
["c","f","o","x"],0.3722304283604136
["b","c","f","n"],0.6802067946824224
["c","f","g","n"],0.3023141309699655
["c","f","n","s"],0.6157065484982767
["c","f","n","t"],0.5672082717872969
["c","f","n","v"],0.4293451501723289
["c","f","n","w"],0.7095027080256031
["c","f","n","x"],0.3229935992122107
["b","c","f","g"],0.36779911373707536
["b","c","f","l"],0.30157557853274247
["b","c","f","s"],0.6176760216642049
["b","c","f","t"],0.5869030034465781
["b","c","f","v"],0.4549483013293944
["b","c","f","w"],0.7786804529788282
["b","c","f","x"],0.3604135893648449
["c","f","g","w"],0.3909404234367307
["c","f","s","t"],0.5997045790251108
["c","f","s","v"],0.3803545051698671
["c","f","s","w"],0.6432791728212703
["c","f","t","v"],0.36336779911373707
["c","f","t","w"],0.6184145741014279
["c","f","v","w"],0.4707040866568193
["c","f","w","x"],0.37813884785819796
["e","f","k","o"],0.604628261939931
["e","f","k","n"],0.5603151157065485
["b","e","f","k"],0.6166912850812407
["e","f","g","k"],0.33739537173806006
["e","f","k","s"],0.4544559330379124
["e","f","k","t"],0.4517479074347612
["e","f","k","v"],0.33850320039389464
["e","f","k","w"],0.6410635155096012
["f","k","n","o"],0.517971442639094
["b","f","k","o"],0.5743476120137863
["f","g","k","o"],0.30785327424913833
["f","k","o","s"],0.4190054160512063
["f","k","o","t"],0.413835548990645
["f","k","o","v"],0.33850320039389464
["f","k","o","w"],0.5987198424421467
["b","f","k","n"],0.5300344657804037
["f","k","n","s"],0.43870014771048743
["f","k","n","t"],0.4359921221073363
["f","k","n","v"],0.30305268340718855
["f","k","n","w"],0.5544066962087641
["b","f","g","k"],0.32311669128508125
["b","f","k","s"],0.4273756770064008
["b","f","k","t"],0.4320531757754801
["b","f","k","v"],0.32200886262924666
["b","f","k","w"],0.6107828655834564
["f","g","k","w"],0.33739537173806006
["f","k","s","t"],0.4278680452978828
["f","k","s","w"],0.448547513540128
["f","k","t","w"],0.4517479074347612
["f","k","v","w"],0.3355489906450025
["d","e","f","o"],0.38207779419005417
["d","e","f","n"],0.3638601674052191
["b","d","e","f"],0.37863121614968
["d","e","f","s"],0.31954702117183653
["d","e","f","w"],0.38749384539635645
["e","f","n","o"],0.7996061053668144
["b","e","f","o"],0.8333333333333334
["e","f","g","o"],0.4549483013293944
["e","f","l","o"],0.31117676021664203
["e","f","o","s"],0.6967011324470704
["e","f","o","t"],0.6509108813392418
["e","f","o","v"],0.4687346134908912
["e","f","o","w"],0.8626292466765141
["e","f","o","x"],0.4086656819300837
["b","e","f","n"],0.8249630723781388
["e","f","g","n"],0.4322993599212211
["e","f","n","s"],0.7516001969473166
["e","f","n","t"],0.7090103397341211
["e","f","n","v"],0.4441161989167898
["e","f","n","w"],0.8542589857213195
["e","f","n","x"],0.3889709502708026
["b","e","f","g"],0.4741506646971935
["b","e","f","l"],0.310438207779419
["b","e","f","s"],0.7181191531265386
["b","e","f","t"],0.6932545544066963
["b","e","f","v"],0.4519940915805022
["b","e","f","w"],0.8879862136878385
["b","e","f","x"],0.4086656819300837
["e","f","g","s"],0.36509108813392416
["e","f","g","t"],0.3540128015755785
["e","f","g","w"],0.49729197439684886
["e","f","s","t"],0.6979320531757754
["e","f","s","v"],0.3766617429837518
["e","f","s","w"],0.7437223042836041
["e","f","s","x"],0.3397341211225997
["e","f","t","v"],0.35745937961595275
["e","f","t","w"],0.724766125061546
["e","f","t","x"],0.31166912850812406
["e","f","v","w"],0.46774987690792713
["e","f","w","x"],0.4263909404234367
["d","f","n","o"],0.3584441161989168
["b","d","f","o"],0.37321516494337764
["d","f","o","s"],0.3190546528803545
["d","f","o","w"],0.38207779419005417
["b","d","f","n"],0.35499753815854257
["d","f","n","s"],0.31954702117183653
["d","f","n","w"],0.3638601674052191
["b","d","f","s"],0.31363860167405216
["b","d","f","w"],0.37863121614968
["d","f","s","w"],0.31954702117183653
["b","f","n","o"],0.7466765140324964
["f","g","n","o"],0.38995568685376664
["f","n","o","s"],0.6809453471196455
["f","n","o","t"],0.6351550960118169
["f","n","o","v"],0.43328409650418515
["f","n","o","w"],0.775972427375677
["f","n","o","x"],0.36533727227966517
["b","f","g","o"],0.4554406696208764
["b","f","l","o"],0.310438207779419
["b","f","o","s"],0.6829148202855736
["b","f","o","t"],0.654849827671098
["b","f","o","v"],0.4588872476612506
["b","f","o","w"],0.845150172328902
["b","f","o","x"],0.40275726243229937
["f","g","o","s"],0.34859675036927623
["f","g","o","t"],0.3353028064992615
["f","g","o","w"],0.47858197932053176
["f","o","s","t"],0.6627277203348104
["f","o","s","v"],0.38355489906450024
["f","o","s","w"],0.7085179714426391
["f","o","s","x"],0.3362875430822255
["f","o","t","v"],0.3643525356967011
["f","o","t","w"],0.6863613983259478
["f","o","t","x"],0.3072378138847858
["f","o","v","w"],0.47464303298867555
["f","o","w","x"],0.4204825209256524
["b","f","g","n"],0.4091580502215657
["b","f","n","s"],0.7023633677991138
["b","f","n","t"],0.6774987690792713
["b","f","n","v"],0.41654357459379615
["b","f","n","w"],0.8013293943870015
["b","f","n","x"],0.36533727227966517
["f","g","n","s"],0.3552437223042836
["f","g","n","t"],0.34416543574593794
["f","g","n","w"],0.4322993599212211
["f","n","s","t"],0.6821762678483506
["f","n","s","v"],0.3766617429837518
["f","n","s","w"],0.7279665189561793
["f","n","s","x"],0.33185622845888724
["f","n","t","v"],0.35745937961595275
["f","n","t","w"],0.7090103397341211
["f","n","t","x"],0.30379123584441164
["f","n","v","w"],0.4322993599212211
["f","n","w","x"],0.3830625307730182
["b","f","g","s"],0.3655834564254062
["b","f","g","t"],0.361890694239291
["b","f","g","w"],0.4977843426883309
["b","f","s","t"],0.7018709995076317
["b","f","s","v"],0.36976858690300346
["b","f","s","w"],0.7299359921221074
["b","f","s","x"],0.3348104382077794
["b","f","t","v"],0.35942885278188086
["b","f","t","w"],0.7287050713934022
["b","f","t","x"],0.31363860167405216
["b","f","v","w"],0.45790251107828656
["b","f","w","x"],0.4204825209256524
["f","g","s","t"],0.36952240275726245
["f","g","s","w"],0.38872476612506157
["f","g","t","w"],0.3776464795667159
["f","s","t","v"],0.35745937961595275
["f","s","t","w"],0.7333825701624815
["f","s","t","x"],0.31954702117183653
["f","s","v","w"],0.3825701624815362
["f","s","w","x"],0.3515509601181684
["f","t","v","w"],0.37518463810930575
["f","t","w","x"],0.3293943870014771
["c","e","k","o"],0.5445593303791236
["c","e","k","n"],0.4707040866568193
["b","c","e","k"],0.5270802560315115
["c","e","k","s"],0.3709995076317085
["c","e","k","t"],0.36312161496799605
["c","e","k","v"],0.3375184638109306
["c","e","k","w"],0.551452486459872
["c","k","n","o"],0.45790251107828656
["b","c","k","o"],0.5142786804529789
["c","k","o","s"],0.36287543082225504
["c","k","o","t"],0.35475135401280156
["c","k","o","v"],0.3375184638109306
["c","k","o","w"],0.5386509108813392
["b","c","k","n"],0.4404234367306745
["c","k","n","s"],0.3552437223042836
["c","k","n","t"],0.34736582964057117
["c","k","n","v"],0.3020679468242245
["c","k","n","w"],0.464795667159035
["b","c","k","s"],0.34391925160019693
["b","c","k","t"],0.3434268833087149
["b","c","k","v"],0.3210241260462826
["b","c","k","w"],0.5211718365337272
["c","k","s","t"],0.345150172328902
["c","k","s","w"],0.36509108813392416
["c","k","t","w"],0.36312161496799605
["c","k","v","w"],0.3345642540620384
["c","d","e","o"],0.3702609551944855
["c","d","e","n"],0.3520433284096504
["b","c","d","e"],0.36681437715411125
["c","d","e","s"],0.30773018217626785
["c","d","e","w"],0.37567700640078777
["c","e","n","o"],0.690300344657804
["b","c","e","o"],0.724027572624323
["c","e","g","o"],0.3604135893648449
["c","e","l","o"],0.3023141309699655
["c","e","o","s"],0.5940423436730674
["c","e","o","t"],0.5445593303791236
["c","e","o","v"],0.45396356474643035
["c","e","o","w"],0.7533234859675036
["c","e","o","x"],0.35450516986706054
["b","c","e","n"],0.6802067946824224
["c","e","g","n"],0.3023141309699655
["c","e","n","s"],0.6157065484982767
["c","e","n","t"],0.5672082717872969
["c","e","n","v"],0.4293451501723289
["c","e","n","w"],0.7095027080256031
["c","e","n","x"],0.3229935992122107
["b","c","e","g"],0.34416543574593794
["b","c","e","l"],0.30157557853274247
["b","c","e","s"],0.5822255046774988
["b","c","e","t"],0.551452486459872
["b","c","e","v"],0.43722304283604135
["b","c","e","w"],0.7432299359921221
["b","c","e","x"],0.34268833087149186
["c","e","g","w"],0.36730674544559333
["c","e","s","t"],0.5642540620384048
["c","e","s","v"],0.362629246676514
["c","e","s","w"],0.6078286558345642
["c","e","t","v"],0.345642540620384
["c","e","t","w"],0.5829640571147218
["c","e","v","w"],0.4529788281634663
["c","e","w","x"],0.3604135893648449
["c","d","n","o"],0.3466272772033481
["b","c","d","o"],0.36139832594780896
["c","d","o","s"],0.3072378138847858
["c","d","o","w"],0.3702609551944855
["b","c","d","n"],0.3431806991629739
["c","d","n","s"],0.30773018217626785
["c","d","n","w"],0.3520433284096504
["b","c","d","s"],0.3018217626784835
["b","c","d","w"],0.36681437715411125
["c","d","s","w"],0.30773018217626785
["b","c","n","o"],0.6373707533234859
["c","n","o","s"],0.5782865583456426
["c","n","o","t"],0.5288035450516987
["c","n","o","v"],0.41851304775972425
["c","n","o","w"],0.6666666666666666
["c","n","o","x"],0.31117676021664203
["b","c","g","o"],0.36090595765632694
["b","c","l","o"],0.30157557853274247
["b","c","o","s"],0.5802560315115707
["b","c","o","t"],0.5484982767109798
["b","c","o","v"],0.4441161989167898
["b","c","o","w"],0.7358444116198917
["b","c","o","x"],0.34859675036927623
["c","g","o","w"],0.38404726735598227
["c","o","s","t"],0.5622845888724766
["c","o","s","v"],0.36952240275726245
["c","o","s","w"],0.6058591826686361
["c","o","t","v"],0.35253569670113244
["c","o","t","w"],0.5800098473658296
["c","o","v","w"],0.45987198424421466
["c","o","w","x"],0.3663220088626292
["b","c","n","s"],0.5664697193500738
["b","c","n","t"],0.535696701132447
["b","c","n","v"],0.4017725258493353
["b","c","n","w"],0.656573116691285
["c","g","n","w"],0.3023141309699655
["c","n","s","t"],0.5484982767109798
["c","n","s","v"],0.362629246676514
["c","n","s","w"],0.5920728705071393
["c","n","t","v"],0.345642540620384
["c","n","t","w"],0.5672082717872969
["c","n","v","w"],0.4175283111767602
["c","n","w","x"],0.3170851797144264
["b","c","g","w"],0.36779911373707536
["b","c","s","t"],0.568193008370261
["b","c","s","v"],0.3557360905957656
["b","c","s","w"],0.5940423436730674
["b","c","t","v"],0.3476120137863122
["b","c","t","w"],0.5869030034465781
["b","c","v","w"],0.4431314623338257
["b","c","w","x"],0.35450516986706054
["c","s","t","v"],0.345642540620384
["c","s","t","w"],0.5997045790251108
["c","s","v","w"],0.3685376661742984
["c","t","v","w"],0.36336779911373707
